Regime,Label,Theme,run,Avg_Reward,Std_Reward,Avg_Alignment,Std_Alignment,N_agents
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,184,1157.4,107.39149562853352,0.656563,0.16580877882200462,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,185,1193.7,128.32948046164432,0.609364,0.14613687938215855,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,186,1166.8,71.46374372132115,0.754464,0.16203311233613124,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,187,1175.6,98.23690186935299,0.731105,0.11888574984692936,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,188,1147.1,131.4258980059359,0.754473,0.13682240119139036,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,189,1191.0,131.8585100274786,0.7275130000000001,0.14885992289919928,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,190,1220.5,84.52382964453147,0.6067189999999999,0.13658414975960995,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,191,1198.4,129.6844032428127,0.690202,0.13987349536873192,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,192,1125.2,74.68124857612443,0.684655,0.13300895786458228,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,193,1167.6,92.54452381901854,0.6027409999999999,0.17118301768380337,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,194,1217.5,132.99060117166175,0.6690370000000001,0.14280828975704926,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,195,1190.3,99.63382959617682,0.661389,0.19108746080438313,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,196,1146.7,128.2827172909724,0.6036870000000001,0.16217863957514395,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,197,1160.2,116.60646065577441,0.51651,0.13616728894186658,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,198,1171.8,99.06765365143156,0.7355550000000001,0.08664757344169156,10
dynamic_beliefs,V_Dynamic_Beliefs,Dynamic Beliefs,199,1216.3,128.81429354781335,0.6129970000000001,0.11661127152019035,10
